"","animal_id","po2","scaled_depth"
"7079","tgut36",7.312244892,1560
"7080","tgut36",7.07632637,1534
"7081","tgut36",6.928163052,1508
"7082","tgut36",6.701020241,1482
"7083","tgut36",6.615918159,1456
"7084","tgut36",6.370816231,1430
"7085","tgut36",6.344285488,1404
"7086","tgut36",6.063265324,1378
"7087","tgut36",5.999591827,1352
"7088","tgut36",5.810408115,1326
"7089","tgut36",5.898367405,1300
"7090","tgut36",5.853061199,1274
"7091","tgut36",5.287142754,1248
"7092","tgut36",5.190816402,1222
"7093","tgut36",5.113061428,1196
"7094","tgut36",4.809795856,1170
"7095","tgut36",4.666530609,1144
"7096","tgut36",4.621632576,1118
"7097","tgut36",4.313265324,1092
"7098","tgut36",4.175714493,1066
"7099","tgut36",4.005714417,1040
"7100","tgut36",3.7332654,1014
"7101","tgut36",3.659591913,988
"7102","tgut36",3.481836796,962
"7103","tgut36",3.161020517,936
"7104","tgut36",3.129183769,910
"7105","tgut36",2.884489775,884
"7106","tgut36",2.728571415,858
"7107","tgut36",2.610408068,832
"7108","tgut36",2.389796019,806
"7109","tgut36",2.304693937,780
"7110","tgut36",2.010408163,754
"7111","tgut36",1.888571382,728
"7112","tgut36",1.70040822,702
"7113","tgut36",1.549999952,676
"7114","tgut36",1.551836729,650
"7115","tgut36",1.352040768,624
"7116","tgut36",1.25999999,598
"7117","tgut36",0.970816314,572
"7118","tgut36",0.847959161,546
"7119","tgut36",0.725714266,520
"7120","tgut36",0.614897966,494
"7121","tgut36",0.410816312,468
"7122","tgut36",0.374693871,442
"7123","tgut36",0.307551026,416
"7124","tgut36",0.260204077,390
"7125","tgut36",0.273877561,364
"7126","tgut36",0.30346939,338
"7127","tgut36",0.259591848,312
"7128","tgut36",0.488571435,286
"7129","tgut36",1.818163276,260
"7130","tgut36",2.868367434,234
"7131","tgut36",5.828979492,208
"7132","tgut36",8.309388161,182
"7133","tgut36",14.56142902,156
"7134","tgut36",18.81306076,130
"7135","tgut36",26.43653107,104
"7136","tgut36",35.21347046,78
"7137","tgut36",41.94632721,52
"7138","tgut36",59.55734634,26
"7139","tgut36",49.39326477,0
"7149","tgut37",10.2274271955061,2146.85714285714
"7150","tgut37",10.2242721377036,2125.80952380952
"7151","tgut37",10.3773939015101,2104.7619047619
"7152","tgut37",10.4421768707737,2083.71428571429
"7153","tgut37",10.3801282973065,2062.66666666667
"7154","tgut37",10.4421768707737,2041.61904761905
"7155","tgut37",10.6125463127581,2020.57142857143
"7156","tgut37",10.4423872120831,1999.52380952381
"7157","tgut37",10.7492617636241,1978.47619047619
"7158","tgut37",10.5343017470471,1957.42857142857
"7159","tgut37",10.8683108221971,1936.38095238095
"7160","tgut37",10.7606199882031,1915.33333333333
"7161","tgut37",10.8275063293351,1894.28571428571
"7162","tgut37",10.6213795037514,1873.2380952381
"7163","tgut37",10.6403098814852,1852.19047619048
"7164","tgut37",10.6794316747914,1831.14285714286
"7165","tgut37",10.56732473485,1810.09523809524
"7166","tgut37",10.3710837755988,1789.04761904762
"7167","tgut37",10.5448186270013,1768
"7168","tgut37",10.4457526111949,1746.95238095238
"7169","tgut37",10.4484860175863,1725.90476190476
"7170","tgut37",10.1275188559762,1704.85714285714
"7171","tgut37",10.1891467571311,1683.80952380952
"7172","tgut37",9.93863970857048,1662.7619047619
"7173","tgut37",9.80108291307966,1641.71428571429
"7174","tgut37",9.7129534704412,1620.66666666667
"7175","tgut37",9.69928153268451,1599.61904761905
"7176","tgut37",9.48663522928521,1578.57142857143
"7177","tgut37",9.33477450331729,1557.52380952381
"7178","tgut37",9.16966350131004,1536.47619047619
"7179","tgut37",9.16419473032988,1515.42857142857
"7180","tgut37",9.19111792322456,1494.38095238095
"7181","tgut37",8.76624600935097,1473.33333333333
"7182","tgut37",8.50501272893177,1452.28571428571
"7183","tgut37",8.60597177529717,1431.2380952381
"7184","tgut37",8.24693451662136,1410.19047619048
"7185","tgut37",8.12809677845633,1389.14285714286
"7186","tgut37",7.88915828960033,1368.09523809524
"7187","tgut37",7.68324279163912,1347.04761904762
"7188","tgut37",7.48048235663354,1326
"7189","tgut37",7.4392571893978,1304.95238095238
"7190","tgut37",7.17949627443958,1283.90476190476
"7191","tgut37",7.19653262911756,1262.85714285714
"7192","tgut37",6.87493445491632,1241.80952380952
"7193","tgut37",6.48329487559688,1220.7619047619
"7194","tgut37",6.43239418436867,1199.71428571429
"7195","tgut37",6.34931283730607,1178.66666666667
"7196","tgut37",6.3089290198483,1157.61904761905
"7197","tgut37",6.17389529356207,1136.57142857143
"7198","tgut37",5.78499010282459,1115.52380952381
"7199","tgut37",5.5710817793962,1094.47619047619
"7200","tgut37",5.52628087483116,1073.42857142857
"7201","tgut37",5.45666063672784,1052.38095238095
"7202","tgut37",5.36874201979491,1031.33333333333
"7203","tgut37",5.03999187932449,1010.28571428571
"7204","tgut37",4.72365165039787,989.238095238095
"7205","tgut37",4.72217928802879,968.190476190476
"7206","tgut37",4.5867248873689,947.142857142857
"7207","tgut37",4.44243680204383,926.095238095238
"7208","tgut37",4.23967587542766,905.047619047619
"7209","tgut37",4.06047225716752,884
"7210","tgut37",3.87390731764192,862.952380952381
"7211","tgut37",3.72688484579614,841.904761904762
"7212","tgut37",3.59458550706125,820.857142857143
"7213","tgut37",3.29507178723638,799.809523809524
"7214","tgut37",3.15646281420081,778.761904761905
"7215","tgut37",2.85379403245094,757.714285714286
"7216","tgut37",2.65965694286245,736.666666666667
"7217","tgut37",2.62831714725669,715.619047619048
"7218","tgut37",2.33889962785921,694.571428571429
"7219","tgut37",2.32922410283611,673.52380952381
"7220","tgut37",1.89678003168523,652.47619047619
"7221","tgut37",1.60925530374052,631.428571428571
"7222","tgut37",1.55583080743778,610.380952380952
"7223","tgut37",1.34802227170319,589.333333333333
"7224","tgut37",1.19658271275015,568.285714285714
"7225","tgut37",0.976574601627948,547.238095238095
"7226","tgut37",0.938294160161013,526.190476190476
"7227","tgut37",0.57631167689141,505.142857142857
"7228","tgut37",0.491547384982916,484.095238095238
"7229","tgut37",0.408466037920319,463.047619047619
"7230","tgut37",-0.0704613910309093,442
"7231","tgut37",0.0774024305928322,420.952380952381
"7232","tgut37",0.148915460148928,399.904761904762
"7233","tgut37",0.102011426944292,378.857142857143
"7234","tgut37",0.12556873530033,357.809523809524
"7235","tgut37",0.271539520181322,336.761904761905
"7236","tgut37",0.394584009297402,315.714285714286
"7237","tgut37",0.571053240006195,294.666666666667
"7238","tgut37",1.43741349835644,273.619047619048
"7239","tgut37",1.63302295031402,252.571428571429
"7240","tgut37",3.85771182113131,231.52380952381
"7241","tgut37",7.509087274108,210.47619047619
"7242","tgut37",9.63723294891096,189.428571428571
"7243","tgut37",20.7726672884051,168.380952380952
"7244","tgut37",25.4214385921323,147.333333333333
"7245","tgut37",32.4242560840164,126.285714285714
"7246","tgut37",37.2339316460142,105.238095238095
"7247","tgut37",46.9611878617078,84.1904761904762
"7248","tgut37",57.6021305294987,63.1428571428571
"7249","tgut37",68.3753695842996,42.0952380952381
"7250","tgut37",72.2915550361847,21.047619047619
"7251","tgut37",77.38938904,0
"7282","tgut38",18.31081581,2486.25
"7283","tgut38",18.18795967,2458.625
"7284","tgut38",18.37449074,2431
"7285","tgut38",18.33102036,2403.375
"7286","tgut38",18.3557148,2375.75
"7287","tgut38",18.61877632,2348.125
"7288","tgut38",18.64510155,2320.5
"7289","tgut38",18.63040733,2292.875
"7290","tgut38",18.72142792,2265.25
"7291","tgut38",18.83061218,2237.625
"7292","tgut38",18.87244987,2210
"7293","tgut38",18.70714378,2182.375
"7294","tgut38",19.15612221,2154.75
"7295","tgut38",19.19571495,2127.125
"7296","tgut38",19.14816284,2099.5
"7297","tgut38",19.11898041,2071.875
"7298","tgut38",19.14306068,2044.25
"7299","tgut38",19.09877586,2016.625
"7300","tgut38",19.26898003,1989
"7301","tgut38",19.36061287,1961.375
"7302","tgut38",18.8228569,1933.75
"7303","tgut38",19.17530632,1906.125
"7304","tgut38",19.10898018,1878.5
"7305","tgut38",19.47061157,1850.875
"7306","tgut38",19.17020416,1823.25
"7307","tgut38",19.31183624,1795.625
"7308","tgut38",19.25224495,1768
"7309","tgut38",19.24530602,1740.375
"7310","tgut38",19.28061295,1712.75
"7311","tgut38",19.14163208,1685.125
"7312","tgut38",19.3214283,1657.5
"7313","tgut38",19.23755074,1629.875
"7314","tgut38",19.38448906,1602.25
"7315","tgut38",19.15163231,1574.625
"7316","tgut38",19.08673477,1547
"7317","tgut38",19.37775421,1519.375
"7318","tgut38",19.32897949,1491.75
"7319","tgut38",19.05571365,1464.125
"7320","tgut38",19.67510223,1436.5
"7321","tgut38",18.84285736,1408.875
"7322","tgut38",19.01734734,1381.25
"7323","tgut38",19.12918282,1353.625
"7324","tgut38",19.03489876,1326
"7325","tgut38",19.03142929,1298.375
"7326","tgut38",18.98408127,1270.75
"7327","tgut38",19.10428619,1243.125
"7328","tgut38",18.44775581,1215.5
"7329","tgut38",18.18857193,1187.875
"7330","tgut38",18.18714333,1160.25
"7331","tgut38",17.96550941,1132.625
"7332","tgut38",17.75816345,1105
"7333","tgut38",17.31999969,1077.375
"7334","tgut38",17.0297966,1049.75
"7335","tgut38",16.6681633,1022.125
"7336","tgut38",16.48734665,994.5
"7337","tgut38",15.87387753,966.875
"7338","tgut38",15.49979591,939.25
"7339","tgut38",15.03530598,911.625
"7340","tgut38",14.60755062,884
"7341","tgut38",13.98714256,856.375
"7342","tgut38",13.24959183,828.75
"7343","tgut38",12.47714329,801.125
"7344","tgut38",11.71530628,773.5
"7345","tgut38",10.43775463,745.875
"7346","tgut38",9.766122818,718.25
"7347","tgut38",8.702244759,690.625
"7348","tgut38",8.019184113,663
"7349","tgut38",6.501020432,635.375
"7350","tgut38",5.543265343,607.75
"7351","tgut38",4.946734905,580.125
"7352","tgut38",4.241428375,552.5
"7353","tgut38",3.763061285,524.875
"7354","tgut38",2.694489717,497.25
"7355","tgut38",2.261836767,469.625
"7356","tgut38",2.116938829,442
"7357","tgut38",2.073877573,414.375
"7358","tgut38",2.07734704,386.75
"7359","tgut38",1.890408158,359.125
"7360","tgut38",1.743061185,331.5
"7361","tgut38",1.992448926,303.875
"7362","tgut38",1.7867347,276.25
"7363","tgut38",2.163469315,248.625
"7364","tgut38",2.514693975,221
"7365","tgut38",4.462040901,193.375
"7366","tgut38",6.039591789,165.75
"7367","tgut38",10.74469376,138.125
"7368","tgut38",14.69346905,110.5
"7369","tgut38",21.24877548,82.875
"7370","tgut38",28.70122528,55.25
"7371","tgut38",47.54530716,27.625
"7372","tgut38",53.31245041,0
"7448","tgut39",10.8912346536653,2475.2
"7449","tgut39",11.0891910898025,2445.73333333333
"7450","tgut39",11.1949032217749,2416.26666666667
"7451","tgut39",11.0553007375733,2386.8
"7452","tgut39",11.3019620342501,2357.33333333333
"7453","tgut39",11.4076731214486,2327.86666666667
"7454","tgut39",11.830969505397,2298.4
"7455","tgut39",11.8976290245426,2268.93333333333
"7456","tgut39",11.9725919993552,2239.46666666667
"7457","tgut39",12.1162345250654,2210
"7458","tgut39",12.0450871303475,2180.53333333333
"7459","tgut39",12.1891774901213,2151.06666666667
"7460","tgut39",12.1501248772946,2121.6
"7461","tgut39",12.2971340822668,2092.13333333333
"7462","tgut39",12.4739936199547,2062.66666666667
"7463","tgut39",12.6663399394354,2033.2
"7464","tgut39",12.727163857732,2003.73333333333
"7465","tgut39",12.5743190409131,1974.26666666667
"7466","tgut39",12.8032490736288,1944.8
"7467","tgut39",12.9989620943667,1915.33333333333
"7468","tgut39",13.1533769863334,1885.86666666667
"7469","tgut39",13.1015309307243,1856.4
"7470","tgut39",13.0824540420318,1826.93333333333
"7471","tgut39",13.3876937410606,1797.46666666667
"7472","tgut39",13.305324023482,1768
"7473","tgut39",13.4826324400074,1738.53333333333
"7474","tgut39",13.3320331391331,1709.06666666667
"7475","tgut39",13.1262200256211,1679.6
"7476","tgut39",13.1228533353614,1650.13333333333
"7477","tgut39",13.3120574149989,1620.66666666667
"7478","tgut39",13.181208332071,1591.2
"7479","tgut39",12.9379137366514,1561.73333333333
"7480","tgut39",12.4349409961303,1532.26666666667
"7481","tgut39",12.6474864453877,1502.8
"7482","tgut39",12.9531760900231,1473.33333333333
"7483","tgut39",12.860257400833,1443.86666666667
"7484","tgut39",12.8133491554052,1414.4
"7485","tgut39",12.956318340864,1384.93333333333
"7486","tgut39",12.7482607671789,1355.46666666667
"7487","tgut39",12.6113516329855,1326
"7488","tgut39",12.8559929199056,1296.53333333333
"7489","tgut39",12.2843406394845,1267.06666666667
"7490","tgut39",12.2607748304458,1237.6
"7491","tgut39",12.0998499416072,1208.13333333333
"7492","tgut39",11.7786745489552,1178.66666666667
"7493","tgut39",11.2370980964401,1149.2
"7494","tgut39",11.1937809916883,1119.73333333333
"7495","tgut39",10.730085325408,1090.26666666667
"7496","tgut39",10.6548978891814,1060.8
"7497","tgut39",10.2450682882667,1031.33333333333
"7498","tgut39",9.84556323054254,1001.86666666667
"7499","tgut39",12.1622449798254,972.4
"7500","tgut39",9.02612742335817,942.933333333333
"7501","tgut39",8.33956177562755,913.466666666667
"7502","tgut39",7.64446819981833,884
"7503","tgut39",7.44134844731207,854.533333333333
"7504","tgut39",6.88226517025454,825.066666666667
"7505","tgut39",6.23452768823361,795.6
"7506","tgut39",5.68666673073743,766.133333333333
"7507","tgut39",4.90246900875728,736.666666666667
"7508","tgut39",4.41408528575548,707.2
"7509","tgut39",3.47914299644482,677.733333333333
"7510","tgut39",3.10362012863119,648.266666666667
"7511","tgut39",2.23408769346366,618.8
"7512","tgut39",1.2386911994297,589.333333333333
"7513","tgut39",0.672874534154605,559.866666666667
"7514","tgut39",0.41521641530621,530.4
"7515","tgut39",0.0929185341236733,500.933333333333
"7516","tgut39",0.254067606136495,471.466666666667
"7517","tgut39",0.155986648650448,442
"7518","tgut39",0.246211983433341,412.533333333333
"7519","tgut39",-0.0601502063255799,383.066666666667
"7520","tgut39",-0.145662430989542,353.6
"7521","tgut39",-0.206485819200847,324.133333333333
"7522","tgut39",0.0623946170093674,294.666666666667
"7523","tgut39",-0.095387496401921,265.2
"7524","tgut39",-0.0709233688096775,235.733333333333
"7525","tgut39",0.0177308427522984,206.266666666667
"7526","tgut39",0.363370357497672,176.8
"7527","tgut39",1.87632860077392,147.333333333333
"7528","tgut39",4.44326278740952,117.866666666667
"7529","tgut39",15.246516469686,88.4
"7530","tgut39",25.0054438190868,58.9333333333333
"7531","tgut39",39.3988610982304,29.4666666666667
"7532","tgut39",42.99306107,0
"7785","tgut41",3.36795823069056,2494.14285714286
"7786","tgut41",3.49680840717184,2462.57142857143
"7787","tgut41",3.38703206148766,2431
"7788","tgut41",3.39251085219287,2399.42857142857
"7789","tgut41",3.33894164632353,2367.85714285714
"7790","tgut41",3.36207384093739,2336.28571428571
"7791","tgut41",3.34421751819161,2304.71428571429
"7792","tgut41",3.30160565610068,2273.14285714286
"7793","tgut41",3.38703206148766,2241.57142857143
"7794","tgut41",3.2719800815674,2210
"7795","tgut41",3.31865030648082,2178.42857142857
"7796","tgut41",3.2886191319053,2146.85714285714
"7797","tgut41",3.20826544291157,2115.28571428571
"7798","tgut41",3.1386659422214,2083.71428571429
"7799","tgut41",3.17052337937104,2052.14285714286
"7800","tgut41",3.15429040235082,2020.57142857143
"7801","tgut41",3.17011754269108,1989
"7802","tgut41",3.07413963119992,1957.42857142857
"7803","tgut41",3.00839557449512,1925.85714285714
"7804","tgut41",3.00717806544952,1894.28571428571
"7805","tgut41",2.96943623854672,1862.71428571429
"7806","tgut41",2.8533696674237,1831.14285714286
"7807","tgut41",2.87609602535761,1799.57142857143
"7808","tgut41",2.75921778186894,1768
"7809","tgut41",2.71863510118925,1736.42857142857
"7810","tgut41",2.64457163763436,1704.85714285714
"7811","tgut41",2.7529275564301,1673.28571428571
"7812","tgut41",2.75313047427294,1641.71428571429
"7813","tgut41",2.54128867286388,1610.14285714286
"7814","tgut41",2.47148648997432,1578.57142857143
"7815","tgut41",2.5587391589297,1547
"7816","tgut41",2.41568518584517,1515.42857142857
"7817","tgut41",2.28277688218485,1483.85714285714
"7818","tgut41",2.21906200689129,1452.28571428571
"7819","tgut41",2.25335446312641,1420.71428571429
"7820","tgut41",2.12146063135571,1389.14285714286
"7821","tgut41",2.03461368076143,1357.57142857143
"7822","tgut41",1.99362516340178,1326
"7823","tgut41",1.98672606512127,1294.42857142857
"7824","tgut41",1.94979579226524,1262.85714285714
"7825","tgut41",1.89561795218052,1231.28571428571
"7826","tgut41",1.91306843824634,1199.71428571429
"7827","tgut41",1.73206960110302,1168.14285714286
"7828","tgut41",1.74038912627197,1136.57142857143
"7829","tgut41",1.66389064562016,1105
"7830","tgut41",1.62365299666233,1073.42857142857
"7831","tgut41",1.57400004073073,1041.85714285714
"7832","tgut41",1.533823196731,1010.28571428571
"7833","tgut41",1.49161717032575,978.714285714286
"7834","tgut41",1.33557667304584,947.142857142857
"7835","tgut41",1.31386490532042,915.571428571429
"7836","tgut41",1.20347998308887,884
"7837","tgut41",1.2075382275925,852.428571428571
"7838","tgut41",0.999957706848763,820.857142857143
"7839","tgut41",1.07260074252093,789.285714285714
"7840","tgut41",0.937257481420259,757.714285714286
"7841","tgut41",0.810233597341388,726.142857142857
"7842","tgut41",0.762346011529515,694.571428571429
"7843","tgut41",0.757679012503091,663
"7844","tgut41",0.65865721007907,631.428571428571
"7845","tgut41",0.515603206171976,599.857142857143
"7846","tgut41",0.442554344756883,568.285714285714
"7847","tgut41",0.248171329630965,536.714285714286
"7848","tgut41",0.140416150497969,505.142857142857
"7849","tgut41",0.0407856223851556,473.571428571429
"7850","tgut41",-0.0702080841974737,442
"7851","tgut41",-0.0438293174456237,410.428571428571
"7852","tgut41",-0.0868469863882305,378.857142857143
"7853","tgut41",-0.0292195370095408,347.285714285714
"7854","tgut41",0.0320603201928139,315.714285714286
"7855","tgut41",0.002029145617299,284.142857142857
"7856","tgut41",0.157663792297384,252.571428571429
"7857","tgut41",0.642627061416837,221
"7858","tgut41",3.00555472071824,189.428571428571
"7859","tgut41",7.00680611519468,157.857142857143
"7860","tgut41",11.4335673750634,126.285714285714
"7861","tgut41",16.6334282829419,94.7142857142857
"7862","tgut41",35.7805473740969,63.1428571428571
"7863","tgut41",63.9151140195346,31.5714285714286
"7864","tgut41",69.48306274,0
